date,commodity,FCX,SCCO,BHP
2018-04-03,0.005755685759835538,0.014002063538731013,0.011248141297494074,0.0105309941458962
2018-04-04,-0.016677605229677872,-0.002301228782205733,0.012035295951584812,0.004984213026848705
2018-04-05,0.020784835595045736,0.04440585323291901,0.010630696041241672,0.00270515639946467
2018-04-06,-0.005049704778842035,-0.04306994500552186,-0.024425078435178715,-0.0188846851377098
2018-04-09,0.0057302431869585835,0.005770065863217599,-0.0063962380821375175,-0.0002292106100085789
2018-04-10,0.019371635292158906,0.0441772411436383,0.03329020439140562,0.049507022510730136
2018-04-11,-0.0060683657461267915,-0.012088101974597087,-0.005517810527919664,0.006988468556594407
2018-04-12,-0.016709526339200642,-0.003904112840239171,0.0039378388879391935,0.0023855558980394598
2018-04-13,0.0024510365364791564,0.0005598994900599674,-0.021215829238353523,0.012548796518208505
2018-04-16,0.007823937581979523,0.016227999163279883,0.016757738439821646,-0.011111025048293421
2018-04-17,-0.005337213634534876,0.007709568347206153,0.013973366342034721,0.008426880898553035
2018-04-18,0.025528465433377168,0.04808753246744257,0.013073882914264923,0.03128355385343018
2018-04-19,-0.008086271913755327,0.02033361271662293,-0.004534286465540549,-0.007895442710110223
2018-04-20,0.0011189209455675364,-0.010730500672524568,-0.016117533223012126,-0.001047032898179534
2018-04-23,-0.007504379889760271,-0.02840962084034704,-0.014067038529778975,-0.009434151080650155
2018-04-24,0.009813363821453924,-0.14513536205191913,-0.013003410204793231,0.006772681003169856
2018-04-25,-0.0020710548903613013,-0.044154158613548544,-0.02982624874439499,-0.006727120362882144
2018-04-26,-0.006066428349583153,0.016916015019297737,0.005658492703870088,0.003386340501585039
2018-04-27,-0.02152261936017119,-0.019833740240609687,-0.0009381671124445434,-0.018561371979169627
2018-04-30,0.002133948034768629,-0.007180017591284393,-0.008634990113764895,0.004728199493024832
2018-05-01,-0.012284981004229256,-0.017094100165986892,-0.020072189310976984,-0.009625706711861581
2018-05-02,0.010779366189336503,0.01070227452116046,-0.00019301800533544355,0.014038786815149473
2018-05-03,0.0037736244655726114,0.0066182851091309836,0.0013528169183736338,0.014909377951718206
2018-05-04,0.002124879270880342,0.013806645042807375,0.022196518736380177,0.013011660767351163
2018-05-07,-0.0019572800262941392,-0.010376138531306922,-0.01661631208897829,-0.008700997914588893
2018-05-08,-0.006210182557952804,0.0026213194048148036,-0.01371175330297103,-0.00543371702307649
2018-05-09,-0.0003288694442412643,0.02483666833846554,0.010573710821025761,0.03277996917422543
2018-05-10,0.01743706969250791,0.034438572019558356,0.01395098897992697,0.014852710993268348
2018-05-11,0.0008084259478053912,0.00308268445620552,-0.010701809497496328,0.010625114182291506
2018-05-14,-0.005331178039669315,-0.004302378181709643,0.0001935809179713921,0.015473253232126227
2018-05-15,-0.011694011035329854,-0.014814851992598688,0.0,-0.010158156301957932
2018-05-16,0.005258843820746817,0.04260641530660725,0.00482798566182896,0.015788389203648112
2018-05-17,0.006048667946807251,0.008413615989201872,-0.0007689314289356375,-0.0017485846791319704
2018-05-18,-0.008449718976779041,0.005363549235823939,-0.012309975675667384,-0.011093791311825196
2018-05-21,0.011307729372183273,-0.010669932691136474,0.005842253105160511,0.01338306190995886
2018-05-22,0.010857221231655556,0.028760063513646905,0.0025171392807938897,-0.006797496109104517
2018-05-23,-0.01875602830569012,0.010483132825688246,-0.012166899807658726,-0.002933160724561068
2018-05-24,0.008168631312162278,0.001729316398440206,0.00390991637633431,-0.00215717619181921
2018-05-25,-0.005995815794506476,-0.017261852106398523,-0.02531657705569834,-0.03655651326942222
2018-05-29,-0.004890729349429024,-0.02517510281873314,-0.03456519667139912,-0.017951673269091195
2018-05-30,0.0024573830702188104,0.028228118985589523,0.021109364736380698,0.0267969081769468
2018-05-31,-0.0004902406574320839,-0.012850648580061574,-0.009120435323792475,0.007080634659887064
2018-06-01,0.010954857805697715,0.013017937520372946,0.007567865876638047,0.009240605715842953
2018-06-04,0.01132131551526916,0.005256783525471764,0.007511138334065581,-0.0009952824810566252
2018-06-05,0.020630128163431127,0.02556689751447161,0.03304445823062574,0.007372084761383402
2018-06-06,0.01989969533826308,0.031161220560508962,0.025746026167867697,0.0274921283128311
2018-06-07,0.004148095120114714,-0.014835109430210491,-0.019014932741438173,-0.0036574708747800777
2018-06-08,0.007649968246116856,0.005577254234972351,-0.002519737689295698,-0.0017389262716202003
2018-06-11,-0.012906170450967314,0.008874160441194379,-0.0027204099473819854,0.0030966629655266864
2018-06-12,-0.0024611281625486203,-0.01814183062075092,-0.0035076205374484637,-0.013312955308085073
2018-06-13,0.0016961726043125402,-0.002799497450299282,-0.012319055470107254,-0.008799271629533867
2018-06-14,-0.009698233860005012,-0.012913899824503194,-0.004751865035605651,-0.006509969898212953
2018-06-15,-0.023472722031514515,-0.03924957244124416,-0.03381720874325744,-0.03296275921462544
2018-06-18,-0.011938918390330788,-0.005328618901029869,0.0006178393750444489,0.00554419997708
2018-06-19,-0.018366336017562213,-0.03214280259463487,-0.02757212019877886,-0.02715970409076862
2018-06-20,0.0,0.0024598471099621655,-0.004655074570097839,0.0027290235694699128
2018-06-21,-0.007057236972418224,0.0036811053564576035,-0.007865497396111865,0.002302808238959564
2018-06-22,0.0024793166963146263,0.004890074812729406,0.0010711284327125092,0.0219298607262135
2018-06-25,-0.01335529273909497,-0.042578956029366566,-0.0034245733303085446,-0.026364550653078744
2018-06-26,0.0016710815007427993,0.0324013618343828,0.008590974870128498,0.02497925960168179
2018-06-27,-0.0025024802453460504,0.03999994021722464,-0.020229801980400808,0.009829861088907599
2018-06-28,-0.012042151798024592,-0.006508625109179489,-0.0023908637629510565,0.014398663533376821
2018-06-29,-0.0008464727249067883,0.02799274561001175,0.02113291525012495,-0.00019968807617509743
2018-07-02,-0.0066079353879989755,-0.005793752398972729,-0.030509846433891652,-0.02879434141912207
2018-07-03,-0.008698638749042087,-0.00524483786557195,-0.018486080038455754,0.002882492185245056
2018-07-05,-0.031658641028819656,-0.00585830296587142,0.01816166991570145,-0.00041077998682848005
2018-07-06,-0.00035534028407402385,0.031820930999508334,0.008368086389122453,0.01827900246252323
2018-07-09,0.009242809535421115,0.034266133672361754,0.015287018796839913,0.025211842674569107
2018-07-10,-0.0036984692754535864,0.0,-0.003871796538424732,0.0068856861569521755
2018-07-11,-0.03358671646497535,-0.038652571219198184,-0.0386524184430207,-0.043180893946195176
2018-07-12,0.01262113905380935,-0.004032123310191316,0.006064746642330032,0.013886063102051427
2018-07-13,0.000722577146458514,-0.028340469776984012,0.006697599754597272,-0.010674769229345737
2018-07-16,-0.004693144957980677,-0.0017853775280339823,-0.008205405977275926,-0.013029248843542507
2018-07-17,-0.006347451541444893,0.0,0.008720982282246492,0.005156555995380119
2018-07-18,0.004562893767053433,0.01848505849286397,0.011305368447468434,0.022778588280213397
2018-07-19,-0.0239825517804505,-0.07494110651328001,-0.04471724600733895,-0.027487969683544944
2018-07-20,0.022338026936327582,-0.0031646031461172175,0.0043600317867587,0.00020651809310279212
2018-07-23,-0.003277517397566654,0.005079452814155561,0.015307247749097641,-0.005156704059526507
2018-07-24,0.023017889668905722,0.015160948012708397,0.04635453792788713,0.03960164024359569
2018-07-25,0.0021428721656606697,-0.013068046421736979,0.02128999502758444,0.008576129812584155
2018-07-26,-0.0007127916835928394,0.006935950010917402,0.004211846576633871,-0.010282838564509067
2018-07-27,-0.005884449632287847,0.0012523533132970943,0.0041934693842680115,0.014185990544633098
2018-07-30,-0.00304927750828754,0.00562837636733815,0.003758728172110759,0.010638042876715437
2018-07-31,0.014393652832526804,0.026119579633595347,0.02683589531875996,0.0187136361225837
2018-08-01,-0.029797839821112504,-0.055757867285873064,-0.03200999593705833,-0.019900685777037186
2018-08-02,-0.0029250081572282927,-0.009627601195914881,-0.018836081453619702,-0.0245995328736065
2018-08-03,0.00971763354128874,0.018146408836009043,0.014718112867835087,0.008406524070148746
2018-08-06,-0.01180317007093934,-0.01973243806444125,-0.021021379141508256,-0.011313994167289287
2018-08-07,0.007350231991532841,-0.0025974816235918574,-0.006064617030249075,0.015258074050674697
2018-08-08,-0.00018240195981644725,0.0019530988924603143,-0.004575971263822254,-0.005141383796046228
2018-08-09,0.005473492081858433,-0.005198202508368777,0.00021885538632959722,-0.003379195164001314
2018-08-10,-0.008346942933989077,-0.013063412534727759,-0.008316833749890229,-0.018946869011123746
2018-08-13,-0.003842705342739894,-0.012574333684002403,-0.016994428775700676,-0.011384351368941448
2018-08-14,-0.017083016003913487,-0.008042928930274917,-0.01257236677821294,0.01459985245159734
2018-08-15,-0.04429078601942993,-0.07702699462822249,-0.03979108709804591,-0.04823669743349812
2018-08-16,0.022096283998774835,0.008052703616309165,0.01610229019752163,0.006601346407779429
2018-08-17,0.004208883675639763,0.014524312312820253,0.016779310139246162,0.013750935612119264
2018-08-20,0.014859986204517117,0.010737301431298585,0.003438106780745631,0.008138632372124865
2018-08-21,0.0097616002250005,0.014164439666068507,0.004796767684016157,-0.018008671876607707
2018-08-22,-0.007808197113251536,0.014664679955280535,0.00886537327233028,0.016020256181564774
2018-08-23,-0.005995890104981028,-0.02408801280597339,-0.024785859600857774,-0.01805006759300043
2018-08-24,0.017530619822710092,0.020451386310646358,0.02518462635786123,0.023875050721382962
2018-08-27,0.0022230612169542585,0.017967991592996224,0.02276340598437998,0.011762331521391056
2018-08-28,0.010720903765973677,-0.004752119371900454,0.007051525064290409,0.0059146903999962586
2018-08-29,-0.009144058977815672,0.0006821669927272733,-0.0072212157547436595,0.00932701126301616
2018-08-30,-0.00682912103724842,-0.03544642040081747,-0.03658794297686785,-0.02189660032862606
2018-08-31,-0.015424676167668405,-0.007067166469180375,-0.0016011626430209036,-0.013349754576956085
2018-09-04,-0.024726320394797385,-0.040569598183683886,-0.02956019154005496,-0.016652817895053462
2018-09-05,0.0034836707030945213,0.014094820768478122,-0.0033058907726694065,-0.008467377284417488
2018-09-06,0.010028938543920507,-0.0073151673050001476,-0.018005295698660384,-0.010969514771375755
2018-09-07,-0.005728510573593137,-0.028739797139241796,-0.02436679902327621,-0.014640728987072249
2018-09-10,0.002688768272882447,0.001517776656516645,-0.009891040131003725,-0.012607069752609168
2018-09-11,-0.00248994655423751,-0.01212157856193019,-0.005993727935543092,0.006384018644659761
2018-09-12,0.02092928673660288,0.045245471282399086,0.032914325956037827,0.012233663010984053
2018-09-13,0.0022569276135713245,-0.003668355396098444,0.0017028374050247486,0.009176566596472036
2018-09-14,-0.013886260423598529,0.008100219956486354,0.004371037897564101,0.008427536339649988
2018-09-17,0.002283555406661808,0.002191428042280119,-0.006286274139580272,-0.005278119985538288
2018-09-18,0.02980816064169778,0.021136997096891763,0.01727500900049317,0.02122465986260602
2018-09-19,-0.0007374097051134898,0.020699397254294594,0.013393882679525237,0.024464264596867347
2018-09-20,0.004059010269066299,0.006293769523070036,0.021005149051041894,0.02007606362159753
2018-09-21,0.04244762041868966,0.01528831158264321,0.023116194641914944,0.01968094766415862
2018-09-24,-0.007227197319558121,-0.0253250463811463,-0.0187528599043002,-0.0006093831811803119
2018-09-25,-0.004438937411736066,0.017556215499352934,0.00851955949540284,0.016060235931353972
2018-09-26,0.001248434035951762,-0.03381645495897667,-0.00593614414999688,-0.007803194692251103
2018-09-27,-0.015140726846280983,-0.009285715091515101,-0.00459385472956364,-0.0010083188949889799
2018-09-28,0.00813891804618705,0.0036048037125697707,-0.004614214228933933,0.006055596774070748
2018-10-01,-0.004664518019337871,-0.01580466464717123,0.0011590310201565757,0.011837950563611921
2018-10-02,0.007570348738319632,0.013868788109981711,0.009955932470445239,0.0007931773863347757
2018-10-03,0.009838967233866791,0.004319444862417532,0.0029803844198164064,-0.007727160056926752
2018-10-04,-0.020371970151767727,-0.022938941222156783,-0.02491406990291334,-0.0013978482175621698
2018-10-05,-0.005063355100273337,-0.026412282451391822,-0.00914242346452998,-0.016596739272992544
2018-10-08,0.001454084705764025,0.0015070859381756119,0.003785435242101398,-0.002236553568525812
2018-10-09,0.014519041811780431,-0.008276895394150774,-0.004949386874991579,0.003056656327159679
2018-10-10,-0.009302333516447936,-0.031107591104146404,-0.020606327008964254,-0.03210082722986307
2018-10-11,0.010111909494276983,0.03602174360077104,0.03240619763789687,0.0010496648814006804
2018-10-12,-0.001430085305607065,-0.0333838726336414,-0.021784893332281174,0.0025161001260942673
2018-10-15,-0.0044754915003732965,0.0070644952693412755,0.00909959070381161,0.005856579546283935
2018-10-16,-0.0035964721080695705,-0.01169156378518399,-0.005695502369043259,0.008109872106907279
2018-10-17,-0.0012633043894921814,-0.022081961777774217,-0.0009546655058934039,-0.014232559633958752
2018-10-18,-0.010661369012081146,-0.020967764993473303,-0.044433896903076975,-0.02887653856879846
2018-10-19,0.011141529016042373,-0.009884862657054905,-0.0429998234200053,0.0038787317987376557
2018-10-22,0.002167645305492405,-0.0016636338916362625,-0.0005223990404682466,0.01073185972974633
2018-10-23,-0.009733219573117236,-0.03250042744052806,-0.027966658961120827,-0.02017441430985889
2018-10-24,-0.00018200355449382588,-0.07838023587378706,-0.034417892491934166,-0.0455133976809573
2018-10-25,0.000728233551418489,0.051401968564338096,0.029518441214333002,0.011126051019942906
2018-10-26,-0.0016373114435275227,0.022221822332459285,0.011630887258901046,0.000673643254720524
2018-10-29,-0.002004314820269415,-0.03565171777544618,-0.04090905988544613,-0.0060591781535696
2018-10-30,-0.027569840490707764,0.02885475278035976,0.0259270360956374,0.02325587630469106
2018-10-31,0.00018774455137915425,0.021034106982404488,0.04184794576860518,0.018976177283610784
2018-11-01,0.02177580168301052,0.05407743939886833,0.03729779116959486,0.050238343552018394
2018-11-02,0.029946741063661353,-0.003257502330417661,0.021121417965336953,-0.00907222095363025
2018-11-05,-0.01694609188310192,-0.0016341598628090148,-0.024624287470336292,0.007074369133836189
2018-11-06,-0.00907279791614124,-0.0016366630374584634,0.013006487805683031,-0.0068182972736913205
2018-11-07,0.008057159686836401,0.010655620647730402,0.0,0.018098670390287896
2018-11-08,-0.005631269152525653,-0.03244098512683047,-0.01686788478083867,-0.015937822986709205
2018-11-09,-0.01845082801893061,-0.04861671748969132,-0.028681147749352487,-0.020971636689366635
2018-11-12,-0.003164004821442079,-0.01674033229844718,-0.02768263463365972,0.0
2018-11-13,0.0033607404900097837,0.008064665452622855,-0.008405634013209262,-0.009756265940912057
2018-11-14,0.008373664995725338,0.025777567514497113,0.012852195049280812,-0.006853480953597391
2018-11-15,0.014578334382070013,0.03639518701154465,0.01889835381290328,0.016174165171213728
2018-11-16,0.020007212400332985,0.0,0.0018547021017185639,0.014219083690016676
2018-11-19,0.00017838880051646022,-0.03762532610352487,-0.014281896469231059,-0.004603574992823489
2018-11-20,-0.01354968993258987,-0.05473520210610583,-0.044808137123906744,-0.033003994052202
2018-11-21,0.010121133702105878,0.04871353267448453,0.00814587826874269,0.013695724203194759
2018-11-23,-0.008588358160744658,-0.05609128903370686,-0.10504316660700264,-0.03988860159393526
2018-11-26,-0.004331292454191615,0.02971238858974301,-0.00560408539338042,-0.006477521944152187
2018-11-27,-0.017400795921309498,0.013525567826323082,0.03287448460695375,-0.00764391154762134
2018-11-28,0.031543996254264295,0.0649465398439888,0.026068592175660044,0.031717211806615575
2018-11-29,-0.006437727983502395,-0.012531384764329023,-0.009158124691819092,-0.012296709146323526
2018-11-30,-0.00018005837221224397,0.010152028848342542,-0.0017890783431694368,-0.013783996345656635
2018-12-03,0.00792081910583109,0.012563050251146901,0.006571075375075619,0.04824161875724231
2018-12-04,-0.01821749599768485,-0.04880084476915603,-0.026409339656097486,-0.013333274248253812
2018-12-06,-0.0029107277079505334,-0.03043441102033828,-0.012191488994365951,-0.022014121904938455
2018-12-07,0.006203233027302746,-0.02062786816324569,0.008330867295402111,-0.006462930851029891
2018-12-10,-0.014143258486469579,-0.021062435378190525,-0.01285209587691738,0.007178016340773086
2018-12-11,0.01747292083161045,0.006548036069981222,-0.003409660270860204,0.022494454540455067
2018-12-12,0.000903852925217441,0.028810591660213936,-0.004976654523218493,0.015247007995769168
2018-12-13,-0.0021672536634949058,-0.013550008134685765,0.0028132988109426105,0.023171260518520365
2018-12-14,-0.0007240157196594099,-0.03205145692282807,-0.011845270296588328,-0.032082272233875386
2018-12-17,-0.0027168749745214438,0.001892348220652762,-0.01703491380363753,0.017980926220851234
2018-12-18,-0.029785694348423153,0.000944436525990966,0.0022467130059393714,0.009151035944807262
2018-12-19,0.018906745041009643,-0.03962267287661714,-0.03073965280686597,-0.005904818651075283
2018-12-20,-0.007165172787113705,0.0058935023304769185,-0.016187741326377236,-0.00784885542989
2018-12-21,-0.008697248894799281,-0.018554351785420864,0.014103364312777256,0.007055550324188253
2018-12-24,-0.003733429418797174,-0.0268660607761545,-0.01059589825341134,-0.01847110695467946
2018-12-26,0.014989680589680532,0.06339487187077397,0.03145893041011982,0.044776138571577695
2018-12-27,-0.015137489665740356,0.025961718553088486,0.007138389672413092,-0.007246454884446085
2018-12-28,0.004311108401933161,-0.018744258267725855,-0.014497545424870029,-0.0006256689158213868
2018-12-31,-0.019036909938468627,-0.0152820740316848,0.005884471697421345,0.007721317167413089
2019-01-02,-0.0011415604858767692,0.004850125012399564,-0.01884945039732777,-0.008904537886161634
2019-01-03,-0.020761943998790944,-0.02799255662090272,-0.03246118015135935,-0.03071469572310448
2019-01-04,0.03151141524643508,0.07447868658884271,0.06607318942178741,0.0610045233484493
2019-01-07,-0.003960005384312515,0.0166361697043258,0.00578027105202672,0.005282361613855091
2019-01-08,0.007383573239956753,0.018181643070587228,0.012771481758388825,-0.0030313996593442916
2019-01-09,0.0005637629216952433,0.027678646770515458,0.00630512641460701,0.005473422089207647
2019-01-10,-0.006949606174951772,0.0,-0.0003130809646164634,-0.00042072294637029994
2019-01-11,0.009835453756943613,0.007819067227264442,-0.006267844198878714,-0.007151919198465473
2019-01-14,-0.008990510146074326,9.042534010461623e-08,0.01639862200751141,-0.0012710863577419795
2019-01-15,0.001890045188229994,0.001731645104444901,-0.0474713256661673,0.008273393458862355
2019-01-16,0.016223347245656106,0.027657704939105354,0.022149920039377546,-0.003997664447440763
2019-01-17,0.0024132190906935858,0.020184919877130003,0.020076705001469852,0.010773307308145297
2019-01-18,0.01518514394433157,0.03544950169977512,0.008746995535331648,0.003970579929468476
2019-01-22,-0.018971195538293184,-0.014331318238136048,-0.014865232316175536,-0.0347624557391617
2019-01-23,0.001859469930486135,-0.005654338408070614,-0.019176374618479763,0.0034504265511825505
2019-01-24,-0.007609482050240479,-0.1307878680822827,-0.0044871305379590165,0.001934119177958049
2019-01-25,0.024125623178976152,0.05046737948309188,0.03799113083149974,0.034105537849759004
2019-01-28,-0.01844408970947764,-0.08540933533741579,-0.014578309579616144,0.0
2019-01-29,0.01655818140783971,0.016536971898597708,0.02990234595211594,0.018668381792015243
2019-01-30,0.01500727953329295,0.0784688612655382,0.030256794756412297,0.032987091008712444
2019-01-31,0.005769935958860994,0.032830418260816785,-0.002669672251396915,0.00906760198667489
2019-02-01,-0.005019698383831539,-0.011168216835860334,-0.004461887217320437,-0.0019535924001055083
2019-02-04,0.007207200086191579,0.030408554926931952,0.008963271989177679,0.000587316686401218
2019-02-05,0.007871139666367544,0.0008431911849491325,0.005034175393946683,0.0005867754171955397
2019-02-06,0.006567302173087652,0.003369307337352412,0.010606977166953468,-0.0027369849992873174
2019-02-07,-0.002468689641231925,-0.004197644993829575,-0.0402332442234985,-0.010586243890058133
2019-02-08,-0.006540600824927467,-0.021079867685470544,0.0019706360634244025,0.004557456169220764
2019-02-11,-0.006583577083103864,-0.006890336553741383,-0.030180337852092065,0.0039444832982504785
2019-02-12,-0.006089986676232395,-0.003469207219255477,-0.03112005677572749,0.006876267386815016
2019-02-13,-0.00018019959618786885,0.06962587212771765,0.013907488868382556,0.008000012023313241
2019-02-14,0.0007210142433187183,-0.0105777147863233,0.02677974830023211,0.00600083067381374
2019-02-15,0.009546104621781959,0.009868753590704937,0.03371515680791837,0.015201113502506747
2019-02-19,0.028189115402843967,0.06596049774575374,0.058769323727701606,0.008339648989177606
2019-02-20,0.016831532513914782,0.01986258913311434,0.04126713517630276,0.01823297622600495
2019-02-21,-0.009385717392944137,-0.024719092157549638,0.000836986338712542,-0.014399030041295724
2019-02-22,0.02015505709847898,0.015360885020052839,0.009202696306796598,0.017044310528092632
2019-02-25,-0.0037149335060961963,0.0030258733860686338,0.01906606885088924,-0.002578024544056756
2019-02-26,-0.0020339124965035316,-0.006033332666463664,-0.0024403506522127083,0.005908158465033786
2019-02-27,0.005095144318960632,-0.0015173301961862729,-0.0019027672897881098,-0.003671110495864882
2019-02-28,-0.0030415892551622914,-0.01975701379306949,-0.030228804944055998,-0.02542363888309629
2019-03-01,-0.005593218955456725,-0.0023254778390211506,0.00449312707922811,-0.0073723574831175975
2019-03-04,-0.007670031618196127,-0.006993019477766094,-0.0011181816579631798,0.005332385875169265
2019-03-05,0.008588146771819849,0.004694953084792619,0.014553542734443425,0.0018940005489911371
2019-03-06,-0.005960545462060596,-0.023364904847033463,-0.0033103500162225963,0.0064287326631553565
2019-03-07,-0.0023984819635136656,-0.018341105908295186,-0.009964034490404727,-0.004604008116844915
2019-03-08,-0.006010621275503003,-0.017871503985609327,0.0019570259106054255,-0.004625176640690065
2019-03-11,0.002073269471646544,0.022332545431079653,0.03320302414746168,0.009293336604758506
2019-03-12,0.00948272871205802,0.023462692040706834,0.021604212573392845,0.0028774110648710494
2019-03-13,0.002049544642911627,0.0007907812965444183,0.01110238795784313,0.010137836891756846
2019-03-14,-0.015340063236392143,-0.026856327315175732,-0.03058834930304344,-0.011550918282322353
2019-03-15,0.005193043113359552,0.0024349558714582553,0.014563056143976905,-0.0015325277635575008
2019-03-18,0.0,0.021862386182295968,0.01196166949432298,0.0172679035144927
2019-03-19,0.0055106016819286285,0.004754145560142309,0.02022593271994766,-0.003394919800022489
2019-03-20,-0.001370161591360497,0.011041286835005382,0.00746654131407487,0.010408513114155582
2019-03-21,-0.005316354190168848,0.007800017026691641,0.00792259942575324,0.005619255107768728
2019-03-22,-0.022069009515531812,-0.057275364980600374,-0.046906823452417035,-0.0268206802699148
2019-03-25,0.0047602169844487285,0.016420256491585183,0.009044971786286826,0.00880366450377279
2019-03-26,0.00035099700301266523,0.025848030544090905,0.03190084420270112,0.014987846019170803
